sample_path|masked_utmos|utmos_bigvgan|utmos_hifi_gan|utmos_init_bigvgan|utmos_init_hifi_gan|mcd_bigvgan|mcd_hifi_gan|masked_mcd_bigvgan|masked_mcd_hifi_gan|masked_logf0rmse_bigvgan|masked_logf0rmse_hifi_gan|logf0rmse_bigvgan|logf0rmse_hifi_gan|speech_bleu_bigvgan|speech_bleu_hifi_gan|masked_speech_bleu_bigvgan|masked_speech_bleu_hifi_gan
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2096|3.5677|2.916|3.4247|3.1231|3.6076|1.1391|1.1245|3.8226|3.2687|0.2032|0.1938|0.1033|0.1938|0.7649|0.7423|0.3898|0.5105
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1864|3.2559|2.909|3.122|3.0293|3.4591|1.1952|1.2581|4.1946|4.0271|0.3822|0.2472|0.2542|0.2016|0.7813|0.7334|0.483|0.6035
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_208|3.1444|2.9322|3.227|3.0957|3.3535|0.9523|0.9911|3.9989|4.0978|0.2836|0.364|0.2529|0.0598|0.8232|0.7791|0.4901|0.5238
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2423|3.5099|2.6054|2.7864|3.0417|3.2257|1.9353|1.6611|4.1326|3.7116|0.2598|0.2432|0.1654|0.1393|0.687|0.714|0.5542|0.4828
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2035|3.7424|3.7116|3.7937|3.8615|4.0532|1.4723|1.4334|2.4174|2.4272|0.2231|0.2321|0.2491|0.1857|0.6609|0.7393|0.4766|0.5108
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2401|3.5357|3.0137|3.1623|3.3999|3.4539|1.3318|1.1168|3.7277|3.4742|0.1983|0.2126|0.1516|0.1071|0.7541|0.7866|0.5279|0.5442
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1083|3.3177|2.7236|3.1905|3.0297|3.6014|1.5235|1.4495|3.3505|3.1067|0.3915|0.244|0.1162|0.0935|0.6821|0.761|0.3667|0.4455
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_180|3.1758|2.9513|3.5546|3.2165|3.6679|0.9322|1.0039|3.7215|3.8243|0.2864|0.3668|0.1505|0.1912|0.7665|0.7647|0.4418|0.6036
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_69|3.438|3.3502|3.4816|3.3856|3.5942|1.3365|1.2765|3.6978|3.5737|0.2144|0.1551|0.2154|0.0933|0.7704|0.7254|0.3522|0.5135
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2162|3.6286|3.2051|3.3181|3.4468|3.6411|0.8072|0.8079|2.8011|2.8871|0.1013|0.1728|0.0651|0.0602|0.7882|0.8023|0.5121|0.5757
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_317|3.5568|3.2344|3.6545|3.3047|3.5963|0.8731|0.8761|3.346|3.2197|0.1716|0.1254|0.0726|0.067|0.7762|0.783|0.4778|0.7022
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1885|3.6889|3.1164|3.2198|3.2522|3.4686|0.9331|1.5517|3.715|3.5262|0.2691|0.2457|0.2246|0.1063|0.793|0.797|0.4861|0.6322
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_80|3.8545|3.1114|3.6723|3.0154|3.6588|0.6901|0.7674|3.1257|3.1179|0.212|0.2005|0.1204|0.0864|0.807|0.805|0.5048|0.6359
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1861|3.5711|2.7468|3.151|2.9393|3.7745|0.9547|0.959|3.6959|3.4097|0.2465|0.2298|0.1177|0.106|0.8025|0.8089|0.5149|0.5958
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1962|3.8057|3.4487|3.2804|3.5784|3.7204|1.0872|1.1578|2.8676|2.7164|0.2642|0.24|0.1237|0.055|0.7418|0.7433|0.3732|0.5095
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1529|3.8817|3.5345|3.9109|3.4771|4.0042|0.9819|1.0286|3.5504|3.6927|0.1902|0.3059|0.1841|0.1545|0.8384|0.7986|0.477|0.572
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1816|3.738|3.1843|3.8053|3.3913|4.1232|0.8306|0.9099|3.0814|3.0111|0.1861|0.1848|0.1391|0.0454|0.7929|0.7148|0.4733|0.5418
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_304|3.6685|3.3577|3.6395|3.4698|3.7905|1.1237|1.1435|3.4567|3.5098|0.1289|0.1029|0.082|0.053|0.7305|0.7241|0.4986|0.5611
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_582|3.6512|3.4544|3.8071|3.4741|3.7807|0.9748|0.9414|3.4842|3.5244|0.1572|0.1888|0.1345|0.1908|0.7993|0.8001|0.5433|0.5909
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1667|3.4273|2.4473|3.2789|2.4903|3.301|0.763|0.7819|3.5809|3.5406|0.1784|0.1979|0.0863|0.1258|0.8359|0.7953|0.486|0.6075
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1809|3.7151|3.6185|4.0153|3.6294|4.0706|0.7794|0.811|2.7331|2.5762|0.2273|0.2271|0.1466|0.0977|0.8101|0.8513|0.5016|0.5858
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_610|4.0061|3.1686|3.446|3.332|3.5229|0.9493|1.0007|3.0856|2.9648|0.3544|0.1892|0.1959|0.1436|0.7274|0.7476|0.4747|0.566
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1845|3.7147|2.9242|3.2738|3.1379|3.8267|0.789|0.7934|3.9972|4.0852|0.1197|0.0997|0.0677|0.0616|0.7943|0.8066|0.4935|0.6018
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_504|3.4296|2.7135|2.9899|3.1986|3.796|0.871|0.7523|3.2656|3.1909|0.3412|0.1935|0.0981|0.2454|0.7236|0.8169|0.4762|0.5922
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_909|4.1912|3.5836|3.8003|3.5534|3.9118|0.8777|0.9047|3.2337|3.0912|0.1631|0.2152|0.0466|0.1062|0.777|0.841|0.5424|0.7056
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2265|3.0745|2.426|2.7062|2.5078|2.8502|0.7068|0.7652|3.5172|3.6864|0.3514|0.3431|0.2764|0.1961|0.7976|0.7409|0.4907|0.4815
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_244|3.3133|2.9194|3.0764|3.3181|3.4522|1.0638|1.088|3.9972|4.2541|0.2451|0.1469|0.2484|0.1555|0.7389|0.779|0.4495|0.5638
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_378|3.127|3.0524|3.1633|3.1948|3.6037|1.3182|1.034|3.7542|3.5828|0.4335|0.3168|0.2742|0.2884|0.7799|0.7987|0.5232|0.6877
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_19|4.0731|3.2369|3.4333|3.3427|3.7927|1.3757|1.5634|3.5117|3.4085|0.201|0.2374|0.1547|0.1019|0.6994|0.7209|0.4225|0.5657
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_404|3.0104|2.2634|2.3771|2.5535|2.6932|1.1781|1.186|3.729|3.7075|0.3814|0.3067|0.1646|0.2015|0.7519|0.7807|0.5001|0.5859
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1697|3.1414|2.3729|3.0314|2.4978|3.2625|0.8462|0.9195|3.5879|3.5491|0.3193|0.3419|0.1727|0.0787|0.7784|0.7675|0.3646|0.5357
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1119|3.3731|2.68|3.0882|3.0638|3.5611|0.9142|0.9521|3.2644|3.1317|0.2145|0.2477|0.1608|0.0924|0.7593|0.6999|0.4336|0.5902
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2068|3.7276|2.999|3.331|3.2161|3.5486|1.0165|1.0623|3.8914|3.6596|0.2674|0.175|0.1064|0.0934|0.7844|0.7551|0.5076|0.5934
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_915|4.3206|4.1655|4.2288|4.2322|4.3059|0.7817|0.962|3.1341|3.0629|0.2036|0.2257|0.0974|0.0851|0.8386|0.8111|0.4984|0.6289
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_500|3.2564|2.4808|3.1888|2.7209|3.5102|0.9686|0.8651|3.7821|3.309|0.1986|0.324|0.0996|0.1182|0.7217|0.753|0.4977|0.566
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_526|3.5049|3.4576|3.5835|3.4284|3.7783|1.2385|1.2173|4.1923|4.1842|0.2924|0.2199|0.1444|0.1557|0.7659|0.7181|0.4953|0.5911
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1797|3.9978|3.264|3.5268|3.4296|3.6234|0.7783|0.826|3.2707|3.1831|0.2353|0.1661|0.1422|0.0566|0.7735|0.7676|0.506|0.6006
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_603|3.8251|2.8348|3.1032|3.0443|3.4377|1.1292|1.1631|3.5661|3.648|0.2029|0.1973|0.1308|0.1276|0.7725|0.7687|0.5092|0.5947
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1061|2.8304|2.6622|3.0573|2.7766|3.1452|1.2162|1.261|3.4369|3.1699|0.425|0.4324|0.1511|0.1446|0.6878|0.6979|0.4356|0.5264
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1425|3.6468|2.7468|2.8235|3.3144|3.3684|1.1235|1.131|4.2237|4.1192|0.4189|0.4564|0.21|0.229|0.7849|0.8019|0.4817|0.5806
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_312|3.6379|3.4154|3.6443|3.478|3.6944|0.963|1.0182|3.8034|3.9865|0.1698|0.1143|0.0651|0.0688|0.7334|0.7321|0.4501|0.4863
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_847|3.8414|3.1565|3.9298|3.4609|4.2429|0.8615|0.9031|3.1259|3.1722|0.2261|0.1972|0.0877|0.0415|0.7993|0.7951|0.4432|0.5797
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1002|3.7245|3.4018|3.4567|3.4262|3.5225|1.5272|1.3954|3.6593|3.4019|0.1791|0.261|0.1259|0.085|0.7291|0.7441|0.5235|0.5882
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_833|3.8827|3.1772|3.8584|3.1456|4.1034|1.1118|1.1472|3.1989|3.1097|0.252|0.1598|0.2136|0.0619|0.7514|0.7849|0.4843|0.5424
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_275|3.7358|3.3007|3.6117|3.411|3.8695|0.9493|1.0172|3.4681|3.4635|0.2379|0.1634|0.1549|0.0908|0.7607|0.7721|0.4837|0.5766
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2061|4.0193|3.3773|3.4892|3.8534|3.8004|1.0883|1.1169|2.971|2.9406|0.2108|0.2707|0.104|0.0528|0.8219|0.7861|0.5139|0.5869
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1784|3.6945|3.1582|3.2754|3.5503|3.9146|0.7658|0.8066|3.097|2.9434|0.2765|0.2299|0.1544|0.0837|0.7716|0.7087|0.4994|0.5732
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_5|4.053|3.2572|3.4935|3.4671|3.7484|0.9369|1.0291|3.3338|3.1933|0.1431|0.16|0.1062|0.0632|0.7668|0.7364|0.4333|0.5121
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_494|3.5804|2.9546|3.334|3.0885|3.5832|0.7858|0.8294|3.689|3.4451|0.0814|0.2251|0.0846|0.0275|0.7849|0.6976|0.3865|0.5083
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2410|3.3841|2.8473|2.7631|3.0132|2.9178|0.9162|0.9692|3.0808|3.1673|0.1993|0.2414|0.2024|0.0982|0.7691|0.7568|0.5791|0.6146
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2096|3.3908|3.1449|3.4309|3.1254|3.6141|1.6098|1.4008|3.6579|3.1399|0.2838|0.2314|0.1491|0.1206|0.7787|0.7526|0.4238|0.4966
