sample_path|masked_utmos|utmos_bigvgan|utmos_hifi_gan|utmos_init_bigvgan|utmos_init_hifi_gan|mcd_bigvgan|mcd_hifi_gan|masked_mcd_bigvgan|masked_mcd_hifi_gan|masked_logf0rmse_bigvgan|masked_logf0rmse_hifi_gan|logf0rmse_bigvgan|logf0rmse_hifi_gan|speech_bleu_bigvgan|speech_bleu_hifi_gan|masked_speech_bleu_bigvgan|masked_speech_bleu_hifi_gan
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=50_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_2096|2.8677|2.719|3.0881|3.1231|3.6076|1.6995|1.6606|4.4817|3.9619|0.2345|0.2346|0.1932|0.1967|0.6442|0.6341|0.3567|0.4083
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=50_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_2423|3.0176|2.7107|3.0037|3.0417|3.2257|1.4853|1.586|4.6019|4.2795|0.3563|0.3126|0.2145|0.1887|0.5907|0.6305|0.4467|0.4425
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=50_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_208|2.8516|2.8394|3.1449|3.0957|3.3535|1.2556|1.4704|4.3876|4.2182|0.2945|0.3207|0.3354|0.1887|0.6795|0.6815|0.4367|0.4623
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=50_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_2401|3.2879|2.867|2.9301|3.3999|3.4539|1.4505|1.5718|4.2369|3.9917|0.4133|0.2813|0.2581|0.1268|0.6827|0.6501|0.4738|0.4364
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=50_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_2035|3.2859|3.2746|3.5879|3.8615|4.0532|1.4881|1.5251|3.3945|3.3829|0.214|0.2486|0.2521|0.0643|0.6086|0.6044|0.4712|0.4925
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=50_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_180|2.7767|3.0579|3.4558|3.2165|3.6679|1.3962|1.659|4.8019|4.8495|0.3676|0.4434|0.3065|0.2092|0.7312|0.6652|0.3503|0.4574
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=50_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_1083|2.8389|2.7615|3.5076|3.0297|3.6014|1.7293|1.8283|3.7217|3.3579|0.4133|0.4043|0.2079|0.1496|0.6549|0.551|0.3588|0.4357
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_69|3.085|3.1752|3.0624|3.3855|3.5939|1.83|1.8426|4.9704|4.7791|0.2985|0.2873|0.1073|0.0947|0.6629|0.6353|0.3497|0.4778
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_1885|3.1612|2.815|3.0378|3.2515|3.4674|1.6719|1.658|4.8332|4.5384|0.2209|0.2104|0.214|0.1681|0.7111|0.7079|0.4533|0.565
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_2162|2.9589|3.051|3.1118|3.4473|3.6428|1.7269|1.8002|4.6515|4.7916|0.1984|0.3821|0.0866|0.1882|0.612|0.6106|0.3732|0.459
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_80|3.5692|2.9137|3.7199|3.0097|3.6599|1.4144|1.485|4.1474|4.1748|0.3405|0.2524|0.1775|0.1254|0.6919|0.6697|0.3892|0.485
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_317|3.4447|3.2987|3.5483|3.3026|3.6024|1.9013|1.7435|3.8667|3.709|0.1614|0.1467|0.1145|0.1116|0.6394|0.6638|0.365|0.5191
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_1861|2.7313|2.5441|3.0156|2.9384|3.7765|1.643|1.6888|5.202|4.8481|0.4111|0.3738|0.237|0.3033|0.7786|0.7925|0.3754|0.4768
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_1962|3.1584|3.2698|3.4383|3.5785|3.7188|1.5592|1.6538|4.0041|3.7547|0.2295|0.185|0.1233|0.1057|0.6798|0.6613|0.4037|0.4285
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_1529|3.3931|3.2706|3.7163|3.4775|4.0005|2.4676|2.0826|4.7839|4.8088|0.2305|0.2674|0.1342|0.2282|0.7213|0.682|0.4387|0.5017
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_1816|3.6224|3.1885|3.4977|3.3922|4.1233|1.3376|1.4032|3.8128|3.645|0.2385|0.2326|0.2071|0.1507|0.6162|0.6571|0.387|0.4847
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_304|3.3488|3.0957|3.1926|3.4677|3.7928|1.8814|1.8971|4.405|4.482|0.2195|0.2024|0.1121|0.0867|0.6311|0.6034|0.3848|0.4475
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_1809|3.5412|3.576|3.9123|3.6274|4.0704|1.4795|1.6334|4.0145|3.9822|0.307|0.2463|0.2042|0.1253|0.7055|0.7042|0.4378|0.4993
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_582|3.2602|2.9821|3.459|3.4728|3.7803|1.4689|1.5509|4.5566|4.5221|0.239|0.2142|0.2429|0.1517|0.6076|0.6293|0.4094|0.4101
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_1667|2.946|2.2708|2.8068|2.4902|3.3004|1.8132|1.7966|5.1153|5.0376|0.2175|0.2556|0.1401|0.1076|0.6612|0.6536|0.4271|0.5228
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_610|3.7993|3.179|3.6119|3.3303|3.5246|1.9174|1.8056|4.3016|4.2026|0.2844|0.2318|0.1332|0.1268|0.6973|0.6989|0.4199|0.4501
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_504|2.8999|2.9193|3.1947|3.1991|3.7977|1.9686|1.6592|4.8399|4.7228|0.3475|0.2634|0.1955|0.1636|0.6028|0.6312|0.323|0.4086
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_1845|3.4309|2.8116|3.3448|3.1379|3.8263|1.5218|1.4636|4.807|4.7728|0.2507|0.1645|0.131|0.0938|0.7163|0.6602|0.411|0.4998
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_909|3.4846|3.6211|3.7588|3.5531|3.9104|1.4503|1.6863|4.8733|4.777|0.1903|0.2447|0.2122|0.1424|0.6869|0.7294|0.4336|0.5864
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_244|2.9504|2.7611|2.9478|3.3168|3.4531|1.8687|1.9594|5.1649|5.2775|0.4027|0.2893|0.3036|0.2397|0.6763|0.6428|0.3808|0.4481
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_378|2.8361|2.6868|2.9533|3.1943|3.6044|2.0511|2.1921|4.9604|4.7831|0.4667|0.4043|0.3136|0.3352|0.5871|0.6181|0.3541|0.4365
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_2265|2.7564|2.2716|2.6371|2.5075|2.8485|2.015|2.1611|4.9416|5.149|0.3907|0.4495|0.3132|0.2368|0.4827|0.5174|0.3548|0.3636
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_19|2.9999|3.1145|3.4061|3.341|3.7948|1.648|1.906|4.8896|4.8067|0.186|0.1935|0.1714|0.1245|0.6601|0.6628|0.3552|0.4108
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_404|2.5419|2.0215|2.2963|2.5539|2.6917|2.08|2.1224|4.7508|4.777|0.5597|0.3494|0.2619|0.2247|0.6423|0.6575|0.3832|0.5029
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_915|3.8396|3.7382|3.8466|4.2327|4.3054|1.4479|1.4842|4.3123|4.1655|0.1278|0.1351|0.1405|0.0607|0.6419|0.6797|0.389|0.5102
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_1119|3.1965|2.6282|3.0064|3.063|3.5594|1.7211|1.6798|5.1498|5.0376|0.2819|0.3003|0.1148|0.169|0.6164|0.599|0.3601|0.4125
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_1697|2.925|2.3757|2.8793|2.4981|3.2601|1.9223|1.9562|4.9096|4.8715|0.5699|0.3871|0.1659|0.1824|0.6008|0.6293|0.3397|0.4523
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_2068|3.345|3.0121|3.3428|3.2135|3.5473|2.0325|1.9242|5.3256|5.0404|0.3755|0.3024|0.2464|0.1664|0.6729|0.6702|0.4606|0.5047
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_500|2.5661|2.5976|2.851|2.7209|3.5104|1.7629|1.8581|5.444|4.9101|0.2125|0.3611|0.1975|0.1873|0.5985|0.5958|0.3659|0.4237
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_526|3.1201|3.0342|3.1068|3.4276|3.7744|1.8159|1.9112|5.2387|5.1889|0.2641|0.2564|0.2431|0.18|0.6135|0.6871|0.4053|0.4781
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_603|3.0905|2.9222|3.2363|3.0442|3.4383|1.6251|1.6919|5.1844|5.2053|0.2338|0.2234|0.1707|0.1514|0.6908|0.6513|0.4345|0.4863
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_1797|3.7323|3.1252|3.5092|3.4299|3.624|1.5456|1.6368|3.819|3.6306|0.2155|0.1598|0.1703|0.0959|0.6185|0.6192|0.4124|0.458
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_1425|3.0052|3.0522|3.1129|3.3138|3.3673|1.8623|1.9008|5.765|5.6338|0.3361|0.3502|0.3183|0.2897|0.616|0.6456|0.3939|0.4902
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_1061|2.6285|2.427|2.812|2.7763|3.1457|1.8857|1.9435|3.5047|3.4186|0.5606|0.4697|0.1911|0.1348|0.6134|0.5902|0.4022|0.4919
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_1002|3.3125|3.3548|3.2704|3.4258|3.5236|2.0779|2.0427|4.0297|3.7887|0.1656|0.2496|0.1154|0.1566|0.6331|0.6208|0.4101|0.4779
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_847|3.3587|3.1259|3.5757|3.46|4.2418|1.6913|1.7226|4.7185|4.7515|0.3157|0.2593|0.2958|0.1001|0.6335|0.6409|0.3196|0.4005
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_312|3.3088|2.8959|2.9444|3.4792|3.6942|2.3762|2.6147|4.7763|4.9102|0.1074|0.1397|0.0592|0.093|0.6678|0.5928|0.4678|0.472
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_275|3.2935|3.3327|3.5988|3.4106|3.8703|1.3825|1.4695|4.6637|4.4884|0.327|0.2058|0.1425|0.1181|0.6985|0.7187|0.4227|0.5006
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_833|3.2566|2.7737|3.2732|3.1469|4.1072|1.7605|1.7879|3.8176|3.7487|0.4395|0.3535|0.169|0.1696|0.6122|0.6682|0.4075|0.4515
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_2061|3.2797|3.4018|3.3662|3.8522|3.7997|1.6524|1.7261|4.7253|4.6546|0.4712|0.4239|0.2192|0.1827|0.6238|0.6654|0.4247|0.4688
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_1784|3.7199|3.1982|3.3778|3.5463|3.9165|1.5612|1.7413|4.2348|4.0949|0.2307|0.2011|0.1755|0.1153|0.6722|0.6439|0.3995|0.5171
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_5|3.5535|3.1118|3.611|3.4688|3.7502|2.1343|2.0087|4.4408|4.2749|0.1794|0.1922|0.1472|0.1148|0.6338|0.5773|0.3675|0.4488
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_494|2.9447|2.6231|2.94|3.0869|3.5826|1.4697|1.3157|4.6578|4.324|0.0788|0.2068|0.07|0.2057|0.6575|0.6484|0.3841|0.4581
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_2410|2.9002|2.8818|2.8509|3.014|2.9135|1.9236|2.1388|4.7509|4.8119|0.3765|0.3523|0.1737|0.1733|0.5908|0.5706|0.4244|0.4439
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=75_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_2096|3.2298|2.8292|3.1939|3.1231|3.6076|2.0487|2.2015|4.3113|3.6675|0.1916|0.236|0.1539|0.1607|0.6833|0.7101|0.3698|0.4319
